benchmark,family_id,variant_count,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
artificial-analysis-long-context-reasoning,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,9424741.89650755,66688.90879595207,8569.194696497929,43.7,0.437,75258.10349245
artificial-analysis-long-context-reasoning,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,9517135.547080692,169751.48318684415,13112.969732463896,50.7,0.507,182864.45291930804
artificial-analysis-long-context-reasoning,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,9465883.468152815,127295.44901700692,6821.082830178032,31.0,0.31,134116.53184718496
artificial-analysis-long-context-reasoning,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,9481274.77169302,311641.66375322925,7083.564553750589,30.7,0.307,318725.2283069798
artificial-analysis-long-context-reasoning,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,9479180.535947058,0.0,20819.46405294128,22.0,0.22,20819.46405294128
artificial-analysis-long-context-reasoning,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,9446248.3815545,137712.28004026084,16039.3384052378,68.0,0.68,153751.61844549864
artificial-analysis-long-context-reasoning,grok-4-20,2,Grok 4.20 0309 v2,grok-4-20-non-reasoning,9471434.109297236,0.0,28565.890702763994,17.3,0.173,28565.890702763994
artificial-analysis-long-context-reasoning,grok-4-20,2,Grok 4.200309 v2,grok-4-20-non-reasoning,9442838.367636044,236264.34691655348,20897.285447400307,58.0,0.58,257161.63236395377
artificial-analysis-long-context-reasoning,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,9474794.603271805,0.0,25205.39672819757,18.0,0.18,25205.39672819757
artificial-analysis-long-context-reasoning,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,9391495.38121144,189639.3415694698,18865.27721909165,59.0,0.59,208504.61878856143
artificial-analysis-long-context-reasoning,k2-v2,3,K2-V2 (low),k2-v2-low,9415455.571221154,76383.2185729078,8161.2102059389,19.0,0.19,84544.4287788467
artificial-analysis-long-context-reasoning,k2-v2,3,K2-V2(medium),k2-v2-medium,9402387.78153825,88691.8987130081,8920.319748741993,28.0,0.28,97612.21846175008
artificial-analysis-long-context-reasoning,k2-v2,3,K2-V2 (high),k2-v2,9012757.306973971,979787.8498571848,7454.843168844897,33.3,0.3329999999999999,987242.6930260296
artificial-analysis-long-context-reasoning,kimi-k2,2,Kimi K2,kimi-k2,9475180.811984967,0.0,24819.18801503296,51.0,0.51,24819.18801503296
artificial-analysis-long-context-reasoning,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,9445265.98402848,239062.68073878204,15671.335232738484,66.3,0.6629999999999999,254734.0159715205
artificial-analysis-long-context-reasoning,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,9326187.081868056,16960.710887103,56852.20724484135,17.0,0.17,73812.91813194435
artificial-analysis-long-context-reasoning,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,9452352.961282697,0.0,247647.03871730508,11.3,0.113,247647.03871730508
artificial-analysis-long-context-reasoning,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,9560657.781406544,0.0,39342.21859345667,22.0,0.22,39342.21859345667
artificial-analysis-long-context-reasoning,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,9052798.79435716,107451.91981719952,39749.28582564015,34.0,0.34,147201.20564283966
artificial-analysis-long-context-reasoning,mistral-small-4,2,Mistral Small 4,mistral-small-4,9479293.344315307,0.0,20706.65568469255,21.3,0.213,20706.65568469255
artificial-analysis-long-context-reasoning,mistral-small-4,2,MistralSmall 4,mistral-small-4,9454916.014419897,136871.5332262178,8212.452353885248,44.7,0.447,145083.98558010306
artificial-analysis-long-context-reasoning,nova-2-0-lite,2,Nova 2.0 Lite,nova-2-0-lite,9387405.039131522,0.0,12594.96086847712,17.7,0.177,12594.96086847712
artificial-analysis-long-context-reasoning,nova-2-0-lite,2,Nova 2.0Lite (high),nova-2-0-lite-reasoning,9457809.563256478,321563.23602354235,20627.200719980225,55.3,0.5529999999999999,342190.4367435226
artificial-analysis-long-context-reasoning,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,9431553.380001703,247923.6579666388,20522.96203165608,52.0,0.52,268446.61999829486
artificial-analysis-long-context-reasoning,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,9396994.90057858,281253.8337027903,21751.26571862999,58.3,0.583,303005.0994214203
artificial-analysis-long-context-reasoning,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,9418087.084205184,163348.45876819355,18564.45702662289,51.0,0.51,181912.91579481645
artificial-analysis-long-context-reasoning,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,9408813.156276165,171461.1536854914,19725.690038343888,53.7,0.537,191186.84372383528
artificial-analysis-long-context-reasoning,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,9399110.819866164,147622.7851812726,53266.39495256431,61.7,0.617,200889.18013383693
artificial-analysis-long-context-reasoning,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,9397774.45943464,147132.98265895116,55092.55790640992,54.3,0.5429999999999999,202225.5405653611
artificial-analysis-long-context-reasoning,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,9454407.007368265,0.0,45592.99263173565,6.7,0.067,45592.99263173565
artificial-analysis-long-context-reasoning,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,9464863.025880745,426327.944362104,8809.029757153494,33.7,0.337,435136.9741192575
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,9179926.565992068,0.0,20073.434007932192,17.0,0.17,20073.434007932192
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,9395701.84614638,146367.47815297297,57930.675700649525,40.0,0.4,204298.1538536225
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,9360499.575501096,227779.33693094584,11721.087567959194,21.0,0.21,239500.42449890505
artificial-analysis-long-context-reasoning,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,9550218.44008048,0.0,349781.5599195184,22.7,0.2269999999999999,349781.5599195184
artificial-analysis-long-context-reasoning,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,9576789.558014486,0.0,23210.441985513746,31.2,0.312,23210.441985513746
artificial-analysis-long-context-reasoning,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,9469696.89441537,477075.6415487472,53227.464035883306,67.0,0.67,530303.1055846305
artificial-analysis-long-context-reasoning,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,9543851.273314184,0.0,56148.72668581372,22.7,0.2269999999999999,56148.72668581372
artificial-analysis-long-context-reasoning,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,9544240.434622854,214956.42682041368,40803.13855673253,59.0,0.59,255759.5653771462
artificial-analysis-long-context-reasoning,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,9476891.18317193,285183.68144161854,37925.13538645218,37.7,0.377,323108.81682807073
artificial-analysis-long-context-reasoning,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,9443840.901717464,0.0,356159.0982825362,7.3,0.073,356159.0982825362
artificial-analysis-long-context-reasoning,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,9408369.428365756,0.0,91630.5716342454,56.0,0.56,91630.5716342454
artificial-analysis-long-context-reasoning,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,9420003.47979926,452446.4955647708,27550.02463596953,66.7,0.667,479996.5202007404
artificial-analysis-long-context-reasoning,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,9293183.088280257,0.0,106816.91171974236,55.3,0.5529999999999999,106816.91171974236
artificial-analysis-long-context-reasoning,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,9463395.57917463,505512.76504372753,31091.655781642185,62.7,0.627,536604.4208253697
artificial-analysis-long-context-reasoning,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,9431778.694529423,0.0,68221.30547057519,58.0,0.58,68221.30547057519
artificial-analysis-long-context-reasoning,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,9465107.630189965,403239.24306180543,31653.126748230457,65.7,0.657,434892.3698100359
artificial-analysis-long-context-reasoning,qwen3-max,2,Qwen3 Max,qwen3-max,9460806.826373806,0.0,39193.17362619346,46.7,0.467,39193.17362619346
artificial-analysis-long-context-reasoning,qwen3-max,2,Qwen3 MaxThinking,qwen3-max-thinking,9463968.16961935,396151.1639077354,39880.66647291484,66.0,0.66,436031.83038065024
artificial-analysis-long-context-reasoning,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,9438228.511851538,0.0,61771.48814846153,51.3,0.513,61771.48814846153
artificial-analysis-long-context-reasoning,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,9402127.944775,268242.77026428253,29629.284960718152,60.3,0.603,297872.05522500066
artificial-analysis-long-context-reasoning,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,9455556.023158364,0.0,44443.97684163617,31.7,0.317,44443.97684163617
artificial-analysis-long-context-reasoning,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,9459223.892834598,313788.63464431453,26987.472521087784,58.7,0.5870000000000001,340776.1071654023
artificial-analysis-long-context-reasoning,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,9048265.537770605,0.0,51734.46222939766,23.7,0.237,51734.46222939766
artificial-analysis-long-context-reasoning,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,8546380.959970573,227868.2710221132,25750.769007314266,40.7,0.407,253619.04002942744
critpt,claude-3-7-sonnet,2,Claude 3.7 Sonnet,claude-3-7-sonnet,255710.5373148251,0.0,134289.46268517486,0.0,0.0,134289.46268517486
critpt,claude-3-7-sonnet,2,Claude 3.7Sonnet,claude-3-7-sonnet,235445.98320291968,1651303.2080192482,113250.80877783218,0.9,0.9,1764554.0167970804
critpt,claude-4-5-haiku,2,Claude 4.5 Haiku,claude-4-5-haiku-reasoning,234808.3317786303,0.0,125191.66822136976,0.0,0.0,125191.66822136976
critpt,claude-4-5-haiku,2,Claude 4.5Haiku,claude-4-5-haiku-reasoning,221027.3885695219,2175818.953707997,103153.65772248089,0.0,0.0,2278972.6114304783
critpt,claude-4-5-sonnet,2,Claude 4.5 Sonnet,claude-4-5-sonnet-thinking,231105.26098568385,0.0,108894.73901431612,0.0,0.0,108894.73901431612
critpt,claude-4-5-sonnet,2,Claude 4.5Sonnet,claude-4-5-sonnet-thinking,221140.975587894,1980780.7234931665,98078.3009189398,1.1,0.011,2078859.0244121065
critpt,claude-4-sonnet,2,Claude 4 Sonnet,claude-4-sonnet,248729.26163673232,0.0,141270.7383632677,1.1,0.011,141270.7383632677
critpt,claude-4-sonnet,2,Claude 4Sonnet,claude-4-sonnet,218213.9687669704,1484719.2603679614,97066.7708650684,0.3,0.3,1581786.0312330297
critpt,claude-opus-4-5,2,Claude Opus 4.5,claude-opus-4-5,240037.80624300023,0.0,119962.19375699972,0.3,0.3,119962.19375699972
critpt,claude-opus-4-5,2,Claude Opus4.5,claude-opus-4-5,215458.0439925285,2391779.2016103566,92762.7543971148,4.6,0.046,2484541.956007472
critpt,claude-opus-4-6,2,Claude Opus 4.6(high),claude-opus-4-6,737469.9305517168,0.0,662530.0694482832,2.8,0.0279999999999999,662530.0694482832
critpt,claude-opus-4-6,2,Claude Opus4.6 (max),claude-opus-4-6-adaptive,1691410.737431347,11234621.143394869,73968.11917378532,12.6,0.126,11308589.262568654
critpt,claude-sonnet-4-6,2,Claude Sonnet 4.6(Non-reasoning),claude-sonnet-4-6,139466.658667547,0.0,560533.3413324531,0.9,0.9,560533.3413324531
critpt,claude-sonnet-4-6,2,ClaudeSonnet 4.6(max),claude-sonnet-4-6-adaptive,135746.1142222269,15827083.847059593,37170.03871818127,3.1,0.031,15864253.885777771
critpt,deepseek-v3-1,2,DeepSeek V3.1,deepseek-v3-1,389146.2844189255,0.0,280853.7155810745,0.0,0.0,280853.7155810745
critpt,deepseek-v3-1,2,DeepSeekV3.1,deepseek-v3-1,261722.653136849,1510586.600463171,127690.7463999801,2.0,0.02,1638277.346863151
critpt,deepseek-v3-1-terminus,2,DeepSeek V3.1Terminus,deepseek-v3-1-terminus,404147.33008539205,0.0,285852.66991460795,0.0,0.0,285852.66991460795
critpt,deepseek-v3-1-terminus,2,DeepSeekV3.1Terminus,deepseek-v3-1-terminus,915836.587024012,1427614.1278272234,56549.28514876481,1.7,0.017,1484163.412975988
critpt,deepseek-v3-2,2,DeepSeek V3.2,deepseek-v3-2-reasoning,544772.1210344391,0.0,425227.87896556087,0.9,0.9,425227.87896556087
critpt,deepseek-v3-2,2,DeepSeekV3.2,deepseek-v3-2-reasoning,246319.53690883613,2515438.661018681,138241.80207248277,2.9,0.0289999999999999,2653680.4630911634
critpt,deepseek-v3-2-reasoning-0925,2,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,551512.9777019562,0.0,428487.0222980439,1.4,0.0139999999999999,428487.0222980439
critpt,deepseek-v3-2-reasoning-0925,2,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,273979.1493444254,1578161.8164374656,147859.034218109,1.4,0.0139999999999999,1726020.8506555746
critpt,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,233788.34612128377,0.0,116211.65387871626,0.0,0.0,116211.65387871626
critpt,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,246980.15509495267,825245.3057565481,127774.53914849929,0.0,0.0,953019.8449050472
critpt,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,252581.4631057325,0.0,137418.53689426742,0.0,0.0,137418.53689426742
critpt,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,261174.0441078204,1280930.3602153223,157895.5956768573,0.0,0.0,1438825.9558921796
critpt,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,872366.8469942178,0.0,927633.1530057822,0.0,0.0,927633.1530057822
critpt,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,309288.40409218526,1359954.288651432,230757.3072563829,0.0,0.0,1590711.5959078148
critpt,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,876898.2568719271,0.0,823101.7431280729,0.0,0.0,823101.7431280729
critpt,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,284422.4802085109,1740337.2150813858,175240.30471010317,0.3,0.3,1915577.519791489
critpt,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,434097.0504612805,1526679.9797258547,339222.96981286485,1.1,0.011,1865902.94953872
critpt,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,2781231.319811928,0.0,4018768.680188072,1.4,0.0139999999999999,4018768.680188072
critpt,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,249742.210967421,0.0,130257.789032579,1.4,0.0139999999999999,130257.789032579
critpt,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,232687.7362465575,3533350.4420063994,133961.82174704294,8.6,0.086,3667312.263753442
critpt,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,1191522.280260105,43037.43429210616,1165440.285447789,0.0,0.0,1208477.719739895
critpt,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,336433.1098861548,1904840.271956044,258726.6181578012,9.1,0.091,2163566.890113845
critpt,gemma-4-26b-a4b,2,Gemma 4 26B A4B,gemma-4-26b-a4b,141007.70335025038,0.0,958992.2966497496,0.0,0.0,958992.2966497496
critpt,gemma-4-26b-a4b,2,Gemma 4 26BA4B,gemma-4-26b-a4b,139710.0767002143,4080054.689280245,180235.2340195409,0.0,0.0,4260289.923299786
critpt,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,299935.5041094181,0.0,180064.49589058192,0.0,0.0,180064.49589058192
critpt,gpt-5,4,GPT-5 (low),gpt-5-low,264216.21577885427,332506.3752718834,143277.40894926232,1.1,0.011,475783.7842211457
critpt,gpt-5,4,GPT-5(medium),gpt-5-medium,276278.02660307,1166831.3066877062,156890.66670922397,0.0,0.0,1323721.97339693
critpt,gpt-5,4,GPT-5 (high),gpt-5,289883.5714662298,2139912.3021611893,170204.12637258085,5.7,0.057,2310116.42853377
critpt,gpt-5-1,2,GPT-5.1,gpt-5-1-non-reasoning,385730.0248352642,0.0,264269.9751647358,0.0,0.0,264269.9751647358
critpt,gpt-5-1,2,GPT-5.1(high),gpt-5-1,455748.8307395344,2012690.3107850363,331560.85847542936,4.9,0.049,2344251.169260465
critpt,gpt-5-2,3,GPT-5.2,gpt-5-2-non-reasoning,291660.55939007393,0.0,168339.4406099261,0.6,0.6,168339.4406099261
critpt,gpt-5-2,3,GPT-5.2(medium),gpt-5-2-medium,299197.2670215281,826393.8984666743,174408.83451179747,7.9,0.079,1000802.7329784718
critpt,gpt-5-2,3,GPT-5.2(xhigh),gpt-5-2,302393.9067353322,3613616.343688645,183989.74957602285,11.6,0.1159999999999999,3797606.093264668
critpt,gpt-5-4,2,GPT-5.4(Non-reasoning),gpt-5-4-non-reasoning,139611.9166446567,0.0,220388.0833553433,0.6,0.6,220388.0833553433
critpt,gpt-5-4,2,GPT-5.4(xhigh),gpt-5-4,138905.9474561798,5424454.413447135,236639.6390966854,23.4,0.2339999999999999,5661094.052543821
critpt,gpt-5-4-mini,3,GPT-5.4 mini,gpt-5-4-mini-non-reasoning,140260.44547236897,0.0,79739.554527631,0.0,0.0,79739.554527631
critpt,gpt-5-4-mini,3,GPT-5.4 mini(medium),gpt-5-4-mini-medium,142196.45125645865,1591372.4153125272,66431.13343101417,2.9,0.0289999999999999,1657803.5487435414
critpt,gpt-5-4-mini,3,GPT-5.4 mini(xhigh),gpt-5-4-mini,139119.94035522657,8590251.869509598,70628.19013517574,10.0,0.1,8660880.059644774
critpt,gpt-5-4-nano,2,GPT-5.4 nano,gpt-5-4-nano-medium,135114.38254607233,1197129.393317876,167756.22413605172,5.1,0.051,1364885.6174539276
critpt,gpt-5-4-nano,2,GPT-5.4 nano(xhigh),gpt-5-4-nano,128631.71583562464,7728834.770008178,242533.5141561968,9.3,0.093,7971368.284164376
critpt,gpt-5-mini,3,GPT-5 mini(minimal),gpt-5-mini-minimal,344243.2787493199,0.0,225756.7212506801,0.0,0.0,225756.7212506801
critpt,gpt-5-mini,3,GPT-5 mini(medium),gpt-5-mini-medium,296890.69437486265,597210.471702153,205898.8339229843,1.4,0.0139999999999999,803109.3056251373
critpt,gpt-5-mini,3,GPT-5 mini(high),gpt-5-mini,337137.9011158628,2409068.8974405527,253793.2014435848,0.0,0.0,2662862.0988841373
critpt,gpt-5-nano,3,GPT-5 nano(minimal),gpt-5-nano-minimal,294241.8085374981,0.0,175758.1914625019,0.0,0.0,175758.1914625019
critpt,gpt-5-nano,3,GPT-5 nano(medium),gpt-5-nano-medium,281798.80554038234,1063197.7602849868,155003.43417463082,0.0,0.0,1218201.1944596176
critpt,gpt-5-nano,3,GPT-5 nano(high),gpt-5-nano,282274.3200326633,2456526.082709159,161199.5972581779,0.0,0.0,2617725.679967337
critpt,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,245569.2547124581,79866.50118928895,124564.24409825298,0.0,0.0,204430.745287542
critpt,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,288365.26847839414,1944540.2988638445,167094.43265776144,1.1,0.011,2111634.731521606
critpt,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,204121.3544168,55869.39637027155,80009.24921292845,0.0,0.0,135878.6455832
critpt,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,241292.42261201373,2541351.244173598,117356.33321438845,1.4,0.0139999999999999,2658707.5773879862
critpt,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,265244.46475405456,0.0,144755.53524594542,0.0,0.0,144755.53524594542
critpt,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,201003.7830261262,2129024.803187183,69971.41378669065,2.9,0.0289999999999999,2198996.216973874
critpt,grok-4-20,2,Grok 4.20 0309 v2,grok-4-20-non-reasoning,139281.9973117266,0.0,750718.0026882734,0.3,0.3,750718.0026882734
critpt,grok-4-20,2,Grok 4.200309 v2,grok-4-20-non-reasoning,138828.14775634377,4412352.719172839,348819.13307081687,6.6,0.066,4761171.852243656
critpt,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,139058.86374318108,0.0,420941.1362568189,0.0,0.0,420941.1362568189
critpt,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,139698.9557270582,3863271.750872634,297029.29340030794,6.0,0.06,4160301.044272942
critpt,k2-v2,3,K2-V2 (low),k2-v2-low,351900.26461673743,23756.64396813114,234343.0914151314,0.0,0.0,258099.7353832625
